GROUP_VALUE,GP,MIN,TS_PCT,USG_PCT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,E_NET_RATING,AST_PCT,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,PACE,E_PACE,PIE,PERSON_ID,SEASON_START_YEAR
2010-11,24,5.7,0.305,0.202,88.0,90.7,98.3,102.1,-10.3,-11.4,0.077,0.036,0.166,0.096,11.0,11.0,0.3,99.47,96.07,0.008,202337,2010
2011-12,40,13.4,0.556,0.17,97.6,98.5,111.7,111.8,-14.1,-13.3,0.052,0.029,0.151,0.088,11.9,12.0,0.535,95.07,94.59,0.075,202337,2011
2012-13,62,11.8,0.509,0.156,100.7,102.4,103.0,105.8,-2.3,-3.4,0.064,0.02,0.171,0.093,7.6,7.6,0.5,96.71,94.67,0.064,202337,2012
2013-14,27,17.5,0.525,0.173,114.8,114.8,106.9,107.6,7.9,7.2,0.089,0.042,0.16,0.101,7.2,7.3,0.506,92.37,92.07,0.072,202337,2013
2014-15,63,13.2,0.639,0.122,101.3,101.9,107.5,106.9,-6.2,-5.1,0.044,0.015,0.117,0.067,10.4,10.4,0.633,95.67,95.64,0.072,202337,2014
2010-11,58,10.9,0.479,0.132,94.3,95.4,109.2,110.3,-14.9,-14.9,0.025,0.11,0.12,0.115,19.6,19.8,0.449,98.17,97.1,0.024,202338,2010
2011-12,57,20.6,0.549,0.181,99.2,98.1,99.8,100.2,-0.7,-2.1,0.048,0.088,0.149,0.119,12.9,12.9,0.531,93.65,93.95,0.101,202338,2011
2012-13,79,21.8,0.478,0.233,95.2,95.0,101.1,101.1,-5.9,-6.2,0.063,0.061,0.137,0.099,13.8,13.8,0.461,94.1,94.19,0.069,202338,2012
2013-14,53,10.9,0.533,0.21,97.9,97.4,99.5,101.8,-1.6,-4.4,0.054,0.09,0.139,0.113,14.1,14.1,0.505,94.15,93.29,0.073,202338,2013
2014-15,79,15.6,0.535,0.216,99.0,98.6,104.6,104.0,-5.7,-5.4,0.085,0.074,0.159,0.118,15.3,15.2,0.513,92.34,92.82,0.086,202338,2014
2010-11,81,22.7,0.499,0.175,99.7,98.7,106.1,105.6,-6.4,-6.9,0.254,0.038,0.086,0.062,18.9,18.9,0.457,94.03,94.72,0.083,202339,2010
2011-12,40,11.6,0.454,0.191,99.3,99.8,96.0,95.7,3.3,4.2,0.228,0.05,0.098,0.074,18.1,18.2,0.413,91.48,91.43,0.07,202339,2011
2012-13,76,20.4,0.513,0.219,102.6,103.0,98.4,97.6,4.1,5.5,0.249,0.053,0.094,0.074,13.8,13.7,0.473,93.68,93.89,0.124,202339,2012
2013-14,43,32.9,0.578,0.244,105.7,105.4,101.5,100.5,4.3,4.9,0.272,0.019,0.12,0.071,13.8,13.8,0.522,97.63,98.23,0.141,202339,2013
2014-15,81,34.6,0.555,0.233,104.6,103.9,103.9,102.5,0.7,1.4,0.273,0.026,0.121,0.074,13.8,13.7,0.489,97.89,98.92,0.13,202339,2014
2010-11,31,5.2,0.36,0.238,82.8,84.6,99.1,101.7,-16.3,-17.1,0.135,0.025,0.078,0.052,16.0,16.0,0.343,98.37,96.06,0.005,202340,2010
2011-12,64,21.4,0.555,0.179,98.3,98.5,94.2,92.9,4.1,5.6,0.109,0.029,0.057,0.044,12.5,12.5,0.525,91.97,92.58,0.076,202340,2011
2012-13,50,28.7,0.461,0.189,101.6,101.6,102.4,100.3,-0.7,1.3,0.115,0.023,0.055,0.04,10.6,10.7,0.444,93.53,94.51,0.049,202340,2012
2013-14,60,30.9,0.51,0.231,102.1,100.5,104.2,104.3,-2.1,-3.8,0.079,0.025,0.097,0.061,9.1,9.1,0.485,95.62,96.32,0.082,202340,2013
2014-15,77,31.5,0.507,0.207,101.7,100.1,102.8,102.5,-1.1,-2.4,0.087,0.018,0.079,0.048,8.4,8.4,0.49,98.17,99.11,0.071,202340,2014
2010-11,26,11.0,0.529,0.16,99.5,100.3,107.0,107.3,-7.5,-7.0,0.103,0.007,0.079,0.043,10.8,10.8,0.494,95.08,94.54,0.051,202341,2010
2011-12,51,11.8,0.483,0.164,108.7,110.8,101.6,102.3,7.1,8.5,0.094,0.028,0.103,0.067,11.2,11.2,0.434,98.66,97.41,0.055,202341,2011
2012-13,10,9.4,0.587,0.155,110.2,112.2,92.0,92.9,18.2,19.3,0.125,0.034,0.104,0.072,15.6,15.6,0.54,103.62,102.24,0.083,202341,2012
2010-11,3,10.9,0.25,0.219,101.7,97.3,122.0,126.5,-20.4,-29.2,0.05,0.05,0.083,0.063,0.0,0.0,0.25,87.0,87.47,-0.018,202342,2010
2011-12,14,6.3,0.325,0.184,81.5,82.7,111.6,115.3,-30.1,-32.6,0.174,0.048,0.12,0.08,8.7,8.7,0.318,94.09,91.92,0.026,202342,2011
2011-12,24,6.2,0.537,0.252,95.2,99.3,104.6,105.8,-9.4,-6.5,0.077,0.049,0.078,0.064,5.4,5.4,0.554,99.47,96.82,0.09,202343,2011
2013-14,67,17.3,0.519,0.163,92.4,92.5,106.6,107.4,-14.1,-14.9,0.104,0.023,0.087,0.053,12.9,12.8,0.47,101.87,101.45,0.055,202343,2013
2014-15,5,8.4,0.648,0.18,103.6,98.3,92.9,92.9,10.6,5.4,0.154,0.0,0.064,0.033,18.2,18.3,0.654,97.07,99.67,0.1,202343,2014
2010-11,65,16.4,0.582,0.135,101.2,101.0,108.6,108.1,-7.4,-7.1,0.051,0.088,0.148,0.117,10.3,10.3,0.549,95.79,96.15,0.096,202344,2010
2011-12,50,25.2,0.549,0.155,101.5,99.8,106.2,105.9,-4.7,-6.0,0.051,0.094,0.162,0.128,12.1,12.1,0.532,93.68,94.63,0.097,202344,2011
2012-13,48,18.5,0.509,0.143,95.4,95.3,104.1,104.7,-8.7,-9.3,0.079,0.105,0.163,0.133,9.5,9.6,0.491,93.66,93.45,0.091,202344,2012
2013-14,72,21.6,0.563,0.142,106.3,105.6,107.2,106.9,-1.0,-1.3,0.061,0.097,0.159,0.127,10.4,10.4,0.551,94.32,94.79,0.09,202344,2013
2014-15,79,19.8,0.536,0.177,102.2,102.7,101.2,101.8,1.0,0.9,0.093,0.09,0.167,0.129,12.5,12.6,0.518,92.54,92.06,0.106,202344,2014
2010-11,25,16.1,0.477,0.154,96.5,97.7,99.3,101.0,-2.8,-3.3,0.082,0.043,0.184,0.111,15.7,15.6,0.447,95.42,94.0,0.077,202345,2010
2011-12,7,24.4,0.422,0.138,92.7,90.5,100.3,99.1,-7.6,-8.6,0.032,0.038,0.149,0.092,21.4,21.7,0.371,89.54,91.16,0.048,202345,2011
2012-13,2,0.2,0.0,0.0,0.0,0.0,25.0,34.7,-25.0,-34.7,0.0,0.0,0.333,0.333,0.0,0.0,0.0,307.69,177.23,-0.4,202345,2012
2013-14,5,10.1,0.304,0.095,113.7,114.0,102.0,107.8,11.8,6.2,0.071,0.018,0.229,0.117,7.1,7.2,0.222,97.23,94.47,0.051,202345,2013
2010-11,18,7.5,0.4,0.213,90.5,93.1,99.2,101.5,-8.8,-8.4,0.241,0.045,0.147,0.096,12.2,12.3,0.311,92.72,90.39,0.096,202346,2010
2011-12,33,8.1,0.493,0.193,85.2,88.9,99.8,101.2,-14.6,-12.3,0.298,0.032,0.122,0.077,17.5,17.6,0.404,98.03,95.32,0.089,202346,2011
2012-13,29,11.6,0.438,0.227,98.8,99.5,101.0,102.5,-2.2,-3.0,0.403,0.053,0.075,0.064,14.9,15.0,0.372,95.89,94.85,0.09,202346,2012
2010-11,66,11.1,0.482,0.136,97.3,98.2,102.9,102.4,-5.6,-4.2,0.064,0.033,0.091,0.062,6.7,6.7,0.456,89.25,89.05,0.054,202347,2010
2011-12,64,15.7,0.517,0.128,100.5,100.9,97.8,98.7,2.7,2.2,0.041,0.053,0.074,0.063,9.4,9.4,0.498,93.99,93.38,0.051,202347,2011
2012-13,59,21.1,0.565,0.134,102.6,103.0,101.1,101.4,1.5,1.6,0.076,0.035,0.074,0.054,9.7,9.7,0.528,92.3,91.99,0.069,202347,2012
2013-14,15,18.0,0.52,0.178,95.2,95.9,115.0,113.9,-19.8,-18.0,0.126,0.039,0.065,0.052,12.0,12.0,0.462,92.07,92.17,0.06,202347,2013
2014-15,75,23.9,0.55,0.135,103.3,103.3,103.1,103.2,0.3,0.1,0.08,0.03,0.079,0.055,8.1,8.0,0.522,93.46,93.39,0.057,202347,2014
2010-11,16,10.0,0.421,0.269,98.7,98.1,108.4,111.0,-9.7,-13.0,0.169,0.06,0.121,0.091,13.6,13.7,0.409,95.5,94.71,0.051,202348,2010
2011-12,64,27.4,0.488,0.275,100.2,98.7,108.2,107.8,-8.0,-9.1,0.188,0.024,0.073,0.048,11.0,10.9,0.446,95.37,96.28,0.087,202348,2011
2012-13,70,24.4,0.512,0.248,95.9,95.4,100.8,100.8,-4.9,-5.4,0.244,0.026,0.094,0.06,12.2,12.1,0.472,94.62,94.85,0.108,202348,2012
2010-11,70,12.3,0.493,0.164,98.5,97.7,102.7,103.9,-4.2,-6.2,0.266,0.014,0.08,0.045,14.9,14.8,0.461,94.0,93.81,0.072,202349,2010
2011-12,66,25.8,0.513,0.195,101.3,100.9,101.4,101.3,0.0,-0.4,0.349,0.015,0.091,0.054,13.8,13.7,0.471,90.45,90.68,0.108,202349,2011
2012-13,78,34.4,0.502,0.227,106.3,104.5,109.3,108.8,-3.0,-4.3,0.432,0.017,0.119,0.067,12.2,12.2,0.474,90.26,91.26,0.118,202349,2012
2013-14,61,21.5,0.537,0.221,107.4,106.7,98.6,98.1,8.9,8.5,0.3,0.012,0.097,0.054,11.6,11.6,0.509,92.1,92.63,0.111,202349,2013
2011-12,16,11.7,0.549,0.12,90.1,91.7,101.1,103.4,-10.9,-11.7,0.047,0.101,0.114,0.107,13.0,13.2,0.567,94.29,92.43,0.047,202350,2011
2012-13,13,8.0,0.493,0.156,93.0,96.0,100.0,100.2,-7.0,-4.2,0.062,0.113,0.121,0.117,9.5,9.6,0.462,99.34,97.69,0.07,202350,2012
2013-14,22,11.4,0.54,0.126,93.1,92.4,100.2,101.0,-7.1,-8.6,0.097,0.059,0.184,0.118,19.6,19.3,0.447,101.72,101.69,0.074,202350,2013
2010-11,42,10.0,0.464,0.183,98.3,97.5,111.2,113.9,-12.9,-16.4,0.107,0.048,0.118,0.08,8.6,8.7,0.412,102.03,101.24,0.061,202351,2010
2011-12,26,5.4,0.427,0.172,83.5,88.6,105.0,105.7,-21.5,-17.1,0.054,0.015,0.09,0.055,15.8,16.0,0.395,95.09,92.03,0.006,202351,2011
2012-13,4,7.8,0.396,0.181,76.9,79.3,113.4,118.1,-36.5,-38.8,0.2,0.0,0.143,0.066,0.0,0.0,0.2,101.95,98.4,0.077,202351,2012
2015-16,12,6.8,0.464,0.186,95.7,101.7,106.1,107.7,-10.4,-6.0,0.043,0.087,0.118,0.103,22.2,22.3,0.44,96.25,92.75,-0.004,202353,2015
2010-11,2,5.6,0.333,0.2,136.4,142.9,95.7,103.8,40.7,39.1,0.0,0.125,0.167,0.15,40.0,40.0,0.333,96.14,90.16,-0.026,202354,2010
2011-12,35,8.6,0.498,0.179,96.4,97.5,95.2,93.4,1.2,4.1,0.049,0.091,0.15,0.12,13.0,12.8,0.468,95.94,96.28,0.04,202354,2011
2012-13,4,2.9,0.6,0.233,76.0,86.4,130.4,135.4,-54.4,-49.0,0.0,0.333,0.3,0.318,28.6,28.6,0.6,98.46,90.58,0.091,202354,2012
2010-11,1,1.7,0.0,0.0,0.0,0.0,133.3,144.9,-133.3,-144.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.6,65.53,-2.0,202355,2010
2011-12,18,6.0,0.449,0.15,100.0,100.5,93.8,94.8,6.2,5.7,0.0,0.144,0.176,0.161,13.2,13.4,0.444,98.09,97.36,0.091,202355,2011
2014-15,48,23.8,0.619,0.202,104.7,103.4,106.8,105.6,-2.1,-2.2,0.009,0.134,0.293,0.216,11.2,11.2,0.628,93.06,94.21,0.173,202355,2014
2015-16,73,29.1,0.629,0.201,105.5,104.7,103.5,101.7,1.9,3.0,0.022,0.116,0.282,0.202,13.9,13.8,0.606,93.99,95.2,0.172,202355,2015
2016-17,77,32.6,0.579,0.223,108.7,106.6,106.6,105.3,2.0,1.3,0.037,0.115,0.313,0.214,11.6,11.5,0.557,95.57,97.12,0.163,202355,2016
2010-11,38,7.3,0.497,0.228,92.7,94.5,94.4,97.3,-1.7,-2.8,0.3,0.037,0.093,0.063,19.6,19.6,0.48,98.36,96.0,0.077,202356,2010
2011-12,1,5.1,1.0,0.167,63.6,64.3,81.8,83.6,-18.2,-19.3,0.0,0.0,0.143,0.1,50.0,50.0,1.0,104.21,102.51,0.375,202356,2011
2015-16,60,17.9,0.594,0.123,101.9,102.1,107.6,107.3,-5.7,-5.2,0.115,0.047,0.156,0.101,12.1,12.1,0.57,98.3,98.37,0.073,202357,2015
2016-17,65,18.3,0.526,0.159,104.0,104.6,103.6,103.4,0.5,1.2,0.102,0.047,0.157,0.101,11.3,11.3,0.503,97.5,97.31,0.078,202357,2016
2017-18,67,20.5,0.581,0.139,107.8,108.4,107.8,108.0,0.0,0.4,0.088,0.039,0.164,0.101,9.8,9.8,0.563,99.42,99.07,0.082,202357,2017
2018-19,77,23.2,0.585,0.162,111.5,111.1,108.7,108.0,2.7,3.1,0.107,0.065,0.171,0.117,9.5,9.5,0.566,105.31,105.8,0.096,202357,2018
2019-20,72,27.9,0.602,0.167,110.0,109.7,111.1,110.3,-1.0,-0.6,0.141,0.054,0.177,0.115,10.0,10.0,0.583,99.44,99.92,0.103,202357,2019
2011-12,5,7.8,0.154,0.167,93.3,97.1,85.5,86.9,7.8,10.2,0.25,0.0,0.081,0.039,9.5,9.5,0.154,93.21,90.69,-0.011,202359,2011
2010-11,5,4.8,0.508,0.268,79.6,83.8,102.0,102.6,-22.4,-18.8,0.25,0.0,0.04,0.02,38.9,39.1,0.5,97.59,94.84,0.015,202360,2010
2010-11,82,31.0,0.598,0.134,110.4,109.8,108.7,107.8,1.6,2.1,0.087,0.043,0.165,0.105,11.5,11.5,0.568,97.53,98.2,0.098,202361,2010
2011-12,66,28.7,0.506,0.157,103.4,101.9,97.4,96.8,6.0,5.1,0.141,0.032,0.117,0.075,12.1,12.1,0.49,95.39,96.43,0.094,202361,2011
2012-13,51,20.3,0.487,0.126,105.4,105.0,106.2,105.7,-0.8,-0.7,0.084,0.06,0.149,0.105,12.1,12.1,0.462,92.53,92.97,0.077,202361,2012
2013-14,30,10.7,0.443,0.12,102.7,103.9,105.4,105.2,-2.7,-1.2,0.096,0.049,0.138,0.094,10.2,10.2,0.403,95.57,95.09,0.066,202361,2013
2014-15,26,8.3,0.527,0.105,90.7,93.1,110.2,111.6,-19.5,-18.5,0.112,0.046,0.078,0.062,11.9,12.0,0.5,96.57,94.72,0.068,202361,2014
2010-11,12,9.6,0.41,0.217,97.5,97.1,94.3,97.0,3.2,0.0,0.309,0.008,0.127,0.069,19.5,19.5,0.333,101.07,99.84,0.057,202362,2010
2011-12,42,10.5,0.4,0.166,98.3,98.3,102.2,102.4,-3.9,-4.0,0.174,0.025,0.098,0.059,16.7,16.8,0.392,94.06,93.98,0.054,202362,2011
2012-13,78,29.2,0.53,0.149,107.0,106.1,98.9,97.4,8.2,8.7,0.15,0.021,0.112,0.067,11.2,11.1,0.512,91.54,92.67,0.088,202362,2012
2013-14,78,35.3,0.564,0.191,104.1,102.9,99.0,96.8,5.2,6.1,0.217,0.037,0.16,0.102,13.8,13.8,0.54,93.36,94.96,0.127,202362,2013
2014-15,61,25.8,0.419,0.206,95.6,94.3,102.5,101.8,-6.9,-7.5,0.259,0.023,0.151,0.085,13.3,13.2,0.393,94.73,95.69,0.077,202362,2014
2012-13,5,3.6,0.521,0.175,75.8,72.7,76.5,84.3,-0.7,-11.6,0.143,0.045,0.133,0.081,12.5,12.9,0.5,88.97,86.63,0.164,202363,2012
2013-14,23,14.7,0.597,0.12,96.7,96.8,107.3,108.0,-10.6,-11.2,0.059,0.054,0.126,0.09,9.3,9.4,0.6,100.76,100.36,0.063,202363,2013
2010-11,20,5.9,0.507,0.227,88.9,91.8,107.3,105.8,-18.4,-14.1,0.033,0.115,0.092,0.104,8.7,8.7,0.431,102.03,101.09,0.112,202365,2010
2011-12,24,16.5,0.465,0.136,104.5,104.8,104.7,105.5,-0.2,-0.8,0.043,0.065,0.072,0.068,13.2,13.4,0.416,93.92,93.4,0.04,202365,2011
2012-13,19,10.3,0.411,0.194,97.7,97.7,103.5,104.4,-5.8,-6.8,0.094,0.045,0.144,0.093,10.9,11.0,0.37,97.3,96.93,0.045,202365,2012
2011-12,21,5.1,0.561,0.152,106.5,110.1,96.5,98.3,10.0,11.8,0.051,0.126,0.121,0.124,4.5,4.6,0.515,102.19,99.61,0.091,202366,2011
2014-15,44,8.7,0.609,0.153,94.2,93.9,103.7,105.9,-9.6,-12.0,0.06,0.128,0.136,0.132,14.9,14.8,0.532,96.88,96.03,0.093,202366,2014
2010-11,1,1.9,0.0,0.0,50.0,66.7,100.0,144.9,-50.0,-78.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.31,71.5,-0.4,202371,2010
2010-11,12,4.9,0.189,0.139,92.2,90.2,100.8,108.2,-8.6,-18.0,0.051,0.097,0.119,0.107,14.3,14.4,0.2,95.58,93.35,-0.003,202374,2010
2011-12,14,8.7,0.418,0.168,97.0,97.1,94.2,95.4,2.9,1.7,0.041,0.128,0.222,0.18,10.4,10.5,0.361,93.91,93.25,0.113,202374,2011
2010-11,28,8.6,0.423,0.147,98.5,100.4,102.5,101.5,-4.0,-1.2,0.065,0.074,0.158,0.117,5.6,5.6,0.408,94.72,94.31,0.055,202376,2010
2011-12,21,11.0,0.427,0.147,98.6,96.3,107.0,109.9,-8.4,-13.6,0.045,0.086,0.147,0.116,5.0,5.0,0.392,90.68,90.55,0.068,202376,2011
2010-11,3,7.0,0.478,0.204,88.4,85.4,102.3,111.1,-13.9,-25.6,0.222,0.087,0.063,0.077,25.0,24.4,0.333,99.51,97.22,0.058,202377,2010
2010-11,19,7.0,0.48,0.155,102.6,103.8,94.7,99.5,7.9,4.3,0.307,0.008,0.096,0.049,10.8,10.9,0.443,95.42,92.62,0.082,202378,2010
2010-11,49,9.4,0.678,0.144,102.5,103.1,104.4,105.9,-1.9,-2.8,0.09,0.082,0.142,0.112,10.9,10.9,0.661,94.46,93.55,0.128,202379,2010
2011-12,29,7.5,0.632,0.109,95.2,97.1,105.4,107.0,-10.2,-9.8,0.099,0.091,0.137,0.115,7.4,7.5,0.643,97.37,95.66,0.115,202379,2011
2012-13,37,5.8,0.641,0.125,105.1,108.7,100.0,104.3,5.1,4.4,0.076,0.119,0.145,0.132,10.3,10.3,0.614,100.1,96.36,0.115,202379,2012
2013-14,66,18.3,0.549,0.149,98.8,99.4,106.2,106.8,-7.4,-7.4,0.061,0.101,0.167,0.133,8.9,8.9,0.527,93.55,93.02,0.102,202379,2013
2014-15,38,7.0,0.636,0.125,100.8,101.2,93.5,94.9,7.2,6.3,0.084,0.099,0.155,0.128,5.7,5.6,0.569,94.26,93.34,0.14,202379,2014
2010-11,16,5.0,0.681,0.07,86.0,89.4,111.5,112.3,-25.6,-22.9,0.0,0.023,0.07,0.044,23.1,22.6,0.8,95.79,93.63,-0.016,202380,2010
2011-12,3,1.0,0.0,0.111,114.3,114.3,0.0,0.0,114.3,114.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.68,98.29,-0.222,202380,2011
2013-14,14,5.3,0.318,0.072,89.8,91.8,101.9,106.7,-12.1,-14.9,0.065,0.057,0.178,0.113,20.0,19.4,0.333,97.93,94.63,0.007,202380,2013
2011-12,5,3.3,0.8,0.146,97.1,110.6,93.8,95.5,3.3,15.0,0.0,0.067,0.077,0.071,16.7,16.7,0.8,95.07,88.21,0.137,202385,2011
2010-11,41,5.2,0.532,0.186,98.2,101.2,110.0,109.6,-11.8,-8.4,0.054,0.09,0.105,0.098,18.6,18.6,0.485,99.68,98.43,0.034,202382,2010
2011-12,51,30.5,0.566,0.275,104.1,102.9,109.8,108.5,-5.6,-5.6,0.324,0.027,0.099,0.061,12.7,12.6,0.517,94.31,95.42,0.138,202681,2011
2012-13,59,34.7,0.553,0.292,104.0,102.6,108.7,107.7,-4.6,-5.1,0.315,0.016,0.095,0.053,11.1,11.0,0.503,95.48,96.55,0.139,202681,2012
2013-14,71,35.2,0.533,0.274,103.7,101.7,108.6,106.8,-4.9,-5.1,0.311,0.02,0.085,0.051,9.5,9.5,0.48,94.29,96.02,0.13,202681,2013
2014-15,75,36.4,0.583,0.255,112.4,111.0,104.8,104.5,7.7,6.5,0.236,0.021,0.067,0.044,9.5,9.4,0.532,94.55,95.27,0.128,202681,2014
2015-16,53,31.5,0.54,0.285,111.6,110.4,105.8,104.7,5.8,5.7,0.253,0.026,0.071,0.048,9.4,9.3,0.496,94.52,95.53,0.122,202681,2015
2011-12,66,21.5,0.499,0.205,100.6,100.1,103.9,103.4,-3.2,-3.3,0.046,0.054,0.161,0.108,11.1,11.0,0.449,95.9,96.42,0.089,202682,2011
2012-13,78,24.6,0.515,0.234,99.7,98.7,104.2,104.0,-4.5,-5.3,0.044,0.05,0.183,0.114,9.6,9.6,0.471,94.81,95.44,0.103,202682,2012
2013-14,11,14.7,0.442,0.175,89.2,89.9,97.0,97.7,-7.8,-7.8,0.011,0.016,0.131,0.071,8.8,8.8,0.37,98.79,98.06,0.069,202682,2013
2011-12,66,13.2,0.539,0.164,94.0,95.0,102.4,103.1,-8.4,-8.1,0.016,0.118,0.202,0.159,15.7,15.7,0.496,94.25,93.43,0.11,202683,2011
2012-13,70,15.4,0.588,0.206,103.1,102.1,98.0,98.4,5.1,3.8,0.05,0.125,0.155,0.14,17.9,18.0,0.545,95.8,96.03,0.13,202683,2012
2013-14,80,26.7,0.523,0.228,99.8,99.2,112.0,112.0,-12.2,-12.8,0.064,0.103,0.195,0.146,12.4,12.4,0.491,92.85,93.1,0.101,202683,2013
2014-15,26,31.1,0.611,0.224,112.4,109.6,109.9,110.4,2.5,-0.8,0.057,0.146,0.194,0.169,10.9,10.9,0.571,99.62,100.67,0.147,202683,2014
2011-12,60,23.7,0.469,0.189,97.3,96.2,108.5,107.8,-11.2,-11.6,0.035,0.124,0.146,0.134,12.7,12.8,0.439,92.06,92.86,0.074,202684,2011
2012-13,82,31.3,0.516,0.181,103.0,101.3,107.6,107.0,-4.6,-5.7,0.069,0.114,0.196,0.153,10.6,10.6,0.488,93.61,94.67,0.102,202684,2012
2013-14,82,31.6,0.528,0.173,103.7,102.1,108.7,107.1,-5.0,-4.9,0.044,0.099,0.193,0.144,9.9,9.9,0.477,93.78,95.2,0.098,202684,2013
2014-15,82,26.8,0.58,0.139,110.5,108.8,104.5,104.2,5.9,4.5,0.028,0.124,0.174,0.149,11.4,11.5,0.547,93.41,94.28,0.097,202684,2014
2015-16,82,27.7,0.611,0.114,111.0,109.6,102.2,101.7,8.7,7.8,0.04,0.116,0.209,0.162,9.4,9.4,0.588,94.81,95.64,0.106,202684,2015
2012-13,62,23.9,0.619,0.169,101.9,100.6,105.6,104.3,-3.7,-3.6,0.051,0.087,0.176,0.132,15.9,16.0,0.557,92.11,93.28,0.099,202685,2012
2013-14,81,28.2,0.579,0.183,107.6,106.2,105.1,103.7,2.5,2.5,0.041,0.104,0.22,0.163,13.8,13.8,0.531,93.08,94.32,0.113,202685,2013
2014-15,80,26.2,0.623,0.192,106.2,104.9,106.9,105.6,-0.7,-0.7,0.031,0.106,0.229,0.168,11.7,11.8,0.572,93.81,94.96,0.134,202685,2014
2015-16,60,25.9,0.61,0.204,110.8,109.1,107.1,106.1,3.7,3.0,0.045,0.125,0.245,0.185,11.2,11.2,0.565,94.28,95.49,0.142,202685,2015
2016-17,80,25.8,0.601,0.193,111.1,109.6,109.1,107.2,2.0,2.4,0.043,0.112,0.264,0.188,11.0,11.0,0.558,95.15,96.62,0.136,202685,2016
2011-12,57,18.9,0.544,0.125,97.7,97.2,101.3,101.9,-3.6,-4.7,0.067,0.091,0.142,0.116,17.1,17.0,0.537,94.59,94.52,0.067,202686,2011
2012-13,51,11.8,0.48,0.121,101.0,101.1,103.2,104.2,-2.2,-3.1,0.069,0.074,0.133,0.104,14.4,14.5,0.5,93.51,93.03,0.031,202686,2012
2013-14,33,14.2,0.494,0.122,92.9,92.5,101.5,103.5,-8.6,-11.0,0.035,0.108,0.147,0.126,16.1,16.0,0.522,93.09,92.44,0.061,202686,2013
2011-12,63,23.1,0.48,0.129,91.4,89.7,107.3,107.2,-15.8,-17.5,0.032,0.075,0.177,0.125,16.1,16.2,0.464,92.37,93.29,0.066,202687,2011
2012-13,80,27.3,0.472,0.101,101.1,100.0,109.4,109.0,-8.4,-8.9,0.025,0.088,0.186,0.136,15.5,15.6,0.451,92.54,93.22,0.063,202687,2012
2013-14,77,13.9,0.606,0.094,98.9,98.0,100.9,100.6,-1.9,-2.5,0.012,0.094,0.235,0.165,17.2,17.3,0.611,93.36,93.94,0.099,202687,2013
2014-15,64,19.4,0.578,0.114,98.2,97.5,99.3,98.7,-1.1,-1.2,0.021,0.116,0.192,0.153,15.5,15.7,0.543,93.44,94.04,0.095,202687,2014
2015-16,82,22.0,0.586,0.114,104.4,104.4,101.3,100.6,3.1,3.8,0.025,0.1,0.249,0.176,14.5,14.6,0.542,94.27,94.64,0.105,202687,2015
2011-12,66,32.2,0.511,0.215,99.4,98.0,105.5,105.2,-6.2,-7.2,0.202,0.016,0.091,0.052,13.7,13.7,0.483,91.1,91.9,0.078,202688,2011
2012-13,75,31.5,0.511,0.223,100.9,99.6,103.6,102.7,-2.7,-3.1,0.216,0.023,0.083,0.053,13.8,13.8,0.475,92.28,93.34,0.082,202688,2012
2013-14,72,33.3,0.523,0.263,102.7,101.3,111.3,110.5,-8.6,-9.3,0.262,0.019,0.092,0.054,10.6,10.6,0.473,93.68,94.63,0.111,202688,2013
2014-15,11,31.6,0.472,0.217,98.5,98.7,104.4,103.5,-5.9,-4.9,0.222,0.005,0.06,0.032,10.1,10.1,0.43,100.58,100.92,0.069,202688,2014
2011-12,66,27.2,0.464,0.249,92.6,91.6,107.4,106.7,-14.8,-15.1,0.307,0.016,0.119,0.065,9.4,9.4,0.411,92.58,93.4,0.114,202689,2011
2012-13,82,34.9,0.517,0.25,100.3,98.5,109.0,108.2,-8.7,-9.7,0.308,0.02,0.082,0.05,9.7,9.6,0.466,92.66,93.83,0.125,202689,2012
2013-14,73,35.8,0.499,0.255,103.5,102.2,100.9,99.1,2.6,3.1,0.291,0.015,0.099,0.057,8.8,8.9,0.441,93.26,94.7,0.123,202689,2013
2014-15,62,34.2,0.486,0.254,99.4,97.6,104.2,102.2,-4.7,-4.6,0.272,0.015,0.088,0.05,6.6,6.6,0.429,93.29,95.07,0.121,202689,2014
2015-16,81,35.6,0.554,0.261,107.4,106.4,103.6,102.2,3.8,4.2,0.253,0.019,0.102,0.06,8.1,8.1,0.495,96.57,97.73,0.135,202689,2015
2011-12,61,18.6,0.495,0.203,98.3,98.2,107.8,107.3,-9.6,-9.1,0.155,0.014,0.049,0.031,10.5,10.4,0.473,96.77,97.04,0.061,202690,2011
2012-13,69,14.0,0.546,0.229,106.9,105.3,110.8,111.7,-3.9,-6.3,0.154,0.019,0.056,0.037,11.2,11.1,0.5,96.07,96.42,0.084,202690,2012
2013-14,41,11.3,0.584,0.234,102.2,102.3,109.3,108.7,-7.1,-6.3,0.239,0.015,0.081,0.047,14.1,14.1,0.566,95.3,95.48,0.117,202690,2013
