PERSON_ID,PLAYER_NAME,DRAFT_YEAR,OVERALL_PICK,ROUND_NUMBER,ROUND_PICK,PerformanceScore,ExpectedPerformanceScore,VOE,ROOKIE_SALARY_YEAR_1,ROI,ROI_scaled,NUM_SEASONS_PLAYED_IN_DATA,GP,MIN,PTS,REB,AST
1626228,Satnam Singh,2015,52,2,22,-4.645271505810585,-2.717694488270481,-1.9275770175401035,,,,0.0,0.0,0.0,0.0,0.0,0.0
1626218,Sir'Dominic Pointer,2015,53,2,23,-4.645271505810585,-4.123214738704586,-0.5220567671059984,,,,0.0,0.0,0.0,0.0,0.0,0.0
1626229,Daniel Diez,2015,54,2,24,-4.645271505810585,-4.148061939204408,-0.4972095666061769,,,,0.0,0.0,0.0,0.0,0.0,0.0
1626215,Cady Lalanne,2015,55,2,25,-4.645271505810585,-2.78973278702939,-1.8555387187811947,,,,0.0,0.0,0.0,0.0,0.0,0.0
1626183,Branden Dawson,2015,56,2,26,-4.583832684807321,-3.7586155462502324,-0.8252171385570888,,,,1.0,6.0,29.0,5.0,4.0,0.0
1626230,Nikola Radicevic,2015,57,2,27,-4.645271505810585,-4.315209641304214,-0.3300618645063711,,,,0.0,0.0,0.0,0.0,0.0,0.0
1626160,JP Tokoto,2015,58,2,28,-4.645271505810585,-3.8687780900768662,-0.7764934157337184,,,,0.0,0.0,0.0,0.0,0.0,0.0
1626231,Dimitrios Agravanis,2015,59,2,29,-4.645271505810585,-4.543081258867477,-0.10219024694310797,,,,0.0,0.0,0.0,0.0,0.0,0.0
1626232,Luka Mitrovic,2015,60,2,30,-4.645271505810585,-3.3328690349645442,-1.3124024708460404,,,,0.0,0.0,0.0,0.0,0.0,0.0
1627732,Ben Simmons,2016,1,1,1,10.98688226322432,8.481838049306718,2.5050442139176017,4753000.0,2.3115679072636904e-06,2.3115679072636905,5.0,317.0,10431.0,4673.0,2480.0,2383.0
1627742,Brandon Ingram,2016,2,1,2,7.617072594668521,4.571503588611435,3.045569006057086,4252600.0,1.7911566088201384e-06,1.7911566088201385,5.0,313.0,10210.0,5566.0,1576.0,1105.0
1627759,Jaylen Brown,2016,3,1,3,6.28890191195044,7.207031910243829,-0.9181299982933897,3818900.0,1.6467836057373693e-06,1.6467836057373693,5.0,337.0,9339.0,5085.0,1590.0,591.0
1627733,Dragan Bender,2016,4,1,4,-0.43101414723066783,5.498720180722668,-5.929734327953336,3443100.0,-1.2518200088021487e-07,-0.12518200088021486,4.0,180.0,3664.0,988.0,700.0,228.0
1627739,Kris Dunn,2016,5,1,5,2.48964588708932,5.6070193539629205,-3.1173734668736004,3117900.0,7.985008778630874e-07,0.7985008778630873,5.0,231.0,5561.0,1889.0,766.0,950.0
1627741,Buddy Hield,2016,6,1,6,3.0899894731046325,3.284608943102659,-0.1946194699980266,2831900.0,1.0911365066226324e-06,1.0911365066226324,3.0,244.0,6527.0,3640.0,988.0,481.0
1627750,Jamal Murray,2016,7,1,7,7.988049780206708,5.411582922276298,2.57646685793041,2585200.0,3.0899155888158393e-06,3.089915588815839,5.0,345.0,10385.0,5639.0,1258.0,1322.0
1627737,Marquese Chriss,2016,8,1,8,0.09834771147426835,2.4915856085804453,-2.393237897106177,2368300.0,4.152671176551465e-08,0.04152671176551465,3.0,197.0,3769.0,1491.0,885.0,165.0
1627751,Jakob Poeltl,2016,9,1,9,4.065272100933563,3.986208314329898,0.07906378660366498,2177100.0,1.8672877226280663e-06,1.8672877226280662,5.0,348.0,6439.0,2120.0,1890.0,412.0
1627748,Thon Maker,2016,10,1,10,-1.0261327771737698,2.9660976465445814,-3.9922304237183512,2068100.0,-4.961717408122286e-07,-0.4961717408122286,3.0,195.0,2772.0,905.0,541.0,114.0
1627734,Domantas Sabonis,2016,11,1,11,9.388476252161292,2.0688635307930068,7.319612721368285,1964800.0,4.778336854723784e-06,4.7783368547237846,5.0,353.0,9669.0,4790.0,3063.0,1170.0
1627752,Taurean Prince,2016,12,1,12,3.44201061419916,3.095875325808867,0.3461352883902933,1866500.0,1.8440989092950229e-06,1.8440989092950228,5.0,272.0,7072.0,3105.0,1160.0,510.0
1627834,Georgios Papagiannis,2016,13,1,13,-3.921344300110257,2.3902527145615435,-6.311597014671801,1773200.0,-2.211450654246705e-06,-2.211450654246705,2.0,39.0,477.0,160.0,123.0,29.0
1627756,Denzel Valentine,2016,14,1,14,1.5378418348207894,1.6235892221864359,-0.08574738736564647,1684600.0,9.128824853501065e-07,0.9128824853501065,5.0,254.0,4800.0,1790.0,853.0,466.0
1627823,Juancho Hernangomez,2016,15,1,15,-1.0582497605753958,1.3619425294075354,-2.420192289982931,1600200.0,-6.613234349302561e-07,-0.661323434930256,4.0,171.0,2888.0,976.0,608.0,114.0
1627824,Guerschon Yabusele,2016,16,1,16,-1.42078499472732,0.1436090356304043,-1.5643940303577242,1520300.0,-9.345425210335591e-07,-0.9345425210335592,3.0,144.0,2381.0,941.0,500.0,179.0
1627735,Wade Baldwin IV,2016,17,1,17,-3.7248364802463456,1.632304885072192,-5.357141365318538,1444200.0,-2.5791694226882325e-06,-2.5791694226882327,3.0,56.0,579.0,174.0,69.0,78.0
1627740,Henry Ellenson,2016,18,1,18,-3.3715985531569226,1.2957977938639158,-4.667396347020839,1372000.0,-2.4574333477820133e-06,-2.4574333477820134,3.0,76.0,734.0,325.0,188.0,43.0
1627736,Malik Beasley,2016,19,1,19,-0.8836291897278012,1.7169155203806519,-2.600544710108453,1310300.0,-6.743716627702063e-07,-0.6743716627702063,4.0,179.0,3090.0,1486.0,359.0,166.0
1627747,Caris LeVert,2016,20,1,20,2.927522412261917,0.42858825668858747,2.4989341555733295,1257800.0,2.3274943649721076e-06,2.3274943649721074,5.0,225.0,5828.0,2937.0,840.0,836.0
1627761,DeAndre' Bembry,2016,21,1,21,1.1368206300196189,2.1949037398820344,-1.0580831098624155,1207500.0,9.414663602646947e-07,0.9414663602646947,5.0,240.0,4644.0,1466.0,787.0,467.0
1627781,Malachi Richardson,2016,22,1,22,-3.701661451833331,0.1850630339177511,-3.886724485751082,1159300.0,-3.193014277437532e-06,-3.1930142774375323,3.0,70.0,624.0,198.0,70.0,24.0
1627790,Ante Zizic,2016,23,1,23,-2.328881271196964,0.8341716057807225,-3.1630528769776864,1112900.0,-2.092624019406024e-06,-2.092624019406024,3.0,113.0,1517.0,674.0,446.0,64.0
1627789,Timothe Luwawu-Cabarrot,2016,24,1,24,-1.4000262643074817,0.4861859308351865,-1.8862121951426682,1068400.0,-1.3103952305386389e-06,-1.3103952305386388,3.0,171.0,2666.0,975.0,318.0,155.0
1627744,Brice Johnson,2016,25,1,25,-4.381786415165224,-0.40273951461954993,-3.979046900545674,1025700.0,-4.27199611500948e-06,-4.271996115009481,2.0,21.0,107.0,47.0,34.0,3.0
1627788,Furkan Korkmaz,2016,26,1,26,1.068873694563374,0.8767131306301804,0.1921605639331937,991600.0,1.0779282922180053e-06,1.0779282922180053,5.0,256.0,4794.0,2016.0,574.0,344.0
1627783,Pascal Siakam,2016,27,1,27,7.0694359544902134,1.417854825387009,5.651581129103205,963000.0,7.341054989086411e-06,7.341054989086411,5.0,332.0,9202.0,4739.0,1942.0,881.0
1627746,Skal Labissiere,2016,28,1,28,-1.91976910704525,0.4260862663827283,-2.3458553734279786,957200.0,-2.005609179946981e-06,-2.005609179946981,3.0,115.0,2028.0,879.0,492.0,110.0
1627749,Dejounte Murray,2016,29,1,29,7.6539687106847,-0.31484615659863735,7.968814867283338,950200.0,8.055113355803725e-06,8.055113355803725,5.0,320.0,8257.0,3993.0,1920.0,1540.0
1627745,Damian Jones,2016,30,1,30,-2.497718167844695,0.8805305586342472,-3.378248726478942,943300.0,-2.6478513387519293e-06,-2.6478513387519294,5.0,118.0,1565.0,502.0,336.0,69.0
1627738,Deyonta Davis,2016,31,2,1,-2.709376059826351,-1.0732534758621908,-1.6361225839641604,,,,3.0,107.0,1299.0,454.0,346.0,47.0
1627826,Ivica Zubac,2016,32,2,2,-1.4628188294204123,-1.965802482302751,0.5029836528823386,,,,3.0,140.0,2058.0,970.0,644.0,118.0
1627767,Cheick Diallo,2016,33,2,3,-1.0409944731501484,-1.1083681444846332,0.0673736713344848,,,,5.0,183.0,2186.0,958.0,759.0,78.0
1627755,Tyler Ulis,2016,34,2,4,-0.9904356477161602,-1.1712751083287867,0.18083946061262646,,,,3.0,133.0,2782.0,998.0,223.0,537.0
1627825,Rade Zagorac,2016,35,2,5,-4.645271505810585,-1.534077619330717,-3.1111938864798674,,,,0.0,0.0,0.0,0.0,0.0,0.0
1627763,Malcolm Brogdon,2016,36,2,6,6.670434981337918,-1.240312107356127,7.910747088694045,,,,5.0,297.0,8846.0,4472.0,1213.0,1384.0
1627778,Chinanu Onuaku,2016,37,2,7,-4.5444036505281336,-0.9647556256991736,-3.57964802482896,,,,2.0,6.0,74.0,18.0,14.0,4.0
1627775,Patrick McCaw,2016,38,2,8,-1.8208152849243884,-1.223030394343856,-0.5977848905805323,,,,3.0,157.0,2432.0,585.0,230.0,187.0
1627837,David Michineau,2016,39,2,9,-4.645271505810585,-1.9876302770414147,-2.6576412287691698,,,,0.0,0.0,0.0,0.0,0.0,0.0
1627754,Diamond Stone,2016,40,2,10,-4.572271107947625,-1.7174084704503874,-2.8548626374972375,,,,1.0,7.0,24.0,10.0,6.0,0.0
1627757,Stephen Zimmerman,2016,41,2,11,-4.406282156382986,-1.3122861572815279,-3.093995999101458,,,,1.0,19.0,108.0,23.0,35.0,4.0
1627785,Isaiah Whitehead,2016,42,2,12,-2.4466256822496937,-1.6659636172687429,-0.7806620649809508,,,,2.0,89.0,1823.0,643.0,210.0,212.0
1627753,Zhou Qi,2016,43,2,13,-4.4218529935605275,-2.4236821005068823,-1.9981708930536453,,,,2.0,19.0,125.0,24.0,22.0,2.0
1627833,Isaia Cordinier,2016,44,2,14,-4.645271505810585,-3.0261837406478937,-1.619087765162691,,,,0.0,0.0,0.0,0.0,0.0,0.0
1627743,Demetrius Jackson,2016,45,2,15,-4.3256212292644936,-1.7843466646131085,-2.541274564651385,,,,3.0,26.0,136.0,48.0,19.0,17.0
1627773,AJ Hammons,2016,46,2,16,-4.354377848864278,-2.049415723669684,-2.304962125194594,,,,1.0,22.0,163.0,48.0,36.0,4.0
1627774,Jake Layman,2016,47,2,17,-0.9878711321901298,-2.485888414134478,1.4980172819443482,,,,5.0,209.0,2868.0,1094.0,381.0,118.0
1627835,Paul Zipser,2016,48,2,18,-2.722939638828427,-2.712561145630282,-0.010378493198144767,,,,2.0,98.0,1667.0,458.0,256.0,82.0
1627771,Michael Gbinije,2016,49,2,19,-4.557676460206096,-1.9314093933621017,-2.6262670668439947,,,,1.0,9.0,32.0,4.0,3.0,2.0
1627777,Georges Niang,2016,50,2,20,-0.7383957775463676,-3.311162269425915,2.5727664918795474,,,,5.0,229.0,2718.0,1157.0,416.0,146.0
1627791,Ben Bentil,2016,51,2,21,-4.6170465910223895,-3.5891324097242014,-1.027914181298188,,,,1.0,3.0,10.0,0.0,2.0,0.0
1627762,Joel Bolomboy,2016,52,2,22,-4.4283956289374355,-2.717694488270481,-1.7107011406669543,,,,2.0,18.0,91.0,31.0,27.0,2.0
1627822,Petr Cornelie,2016,53,2,23,-4.504088257321833,-4.123214738704586,-0.3808735186172463,,,,1.0,13.0,38.0,14.0,14.0,3.0
1627770,Kay Felder,2016,54,2,24,-3.7100566701109354,-4.148061939204408,0.43800526909347237,,,,2.0,58.0,526.0,223.0,59.0,78.0
1627779,Marcus Paige,2016,55,2,25,-4.581967667602209,-2.78973278702939,-1.7922348805728188,,,,1.0,5.0,28.0,12.0,4.0,3.0
1627772,Daniel Hamilton,2016,56,2,26,-4.228873463897103,-3.7586155462502324,-0.47025791764687064,,,,2.0,25.0,232.0,69.0,52.0,30.0
1627845,Wang Zhelin,2016,57,2,27,-4.645271505810585,-4.315209641304214,-0.3300618645063711,,,,0.0,0.0,0.0,0.0,0.0,0.0
1627846,Abdel Nader,2016,58,2,28,-1.2274828291730304,-3.8687780900768662,2.641295260903836,,,,5.0,202.0,2583.0,926.0,376.0,110.0
1627766,Isaiah Cousins,2016,59,2,29,-4.645271505810585,-4.543081258867477,-0.10219024694310797,,,,0.0,0.0,0.0,0.0,0.0,0.0
1627820,Tyrone Wallace,2016,60,2,30,-2.479364418570514,-3.3328690349645442,0.8535046163940301,,,,4.0,112.0,1714.0,566.0,236.0,127.0
1628365,Markelle Fultz,2017,1,1,1,-0.2278002348706103,8.481838049306718,-8.709638284177329,4919300.0,-4.630744920427912e-08,-0.04630744920427912,5.0,131.0,3251.0,1423.0,425.0,623.0
1628366,Lonzo Ball,2017,2,1,2,6.033766471778446,4.571503588611435,1.4622628831670106,4401400.0,1.3708743744668618e-06,1.3708743744668617,5.0,252.0,8187.0,2995.0,1447.0,1563.0
1628369,Jayson Tatum,2017,3,1,3,10.697747751976733,7.207031910243829,3.4907158417329036,3952500.0,2.706577546357175e-06,2.706577546357175,5.0,365.0,12184.0,7640.0,2420.0,1106.0
1628367,Josh Jackson,2017,4,1,4,3.448983416883434,5.498720180722668,-2.0497367638392343,3563600.0,9.67836855113771e-07,0.9678368551137709,5.0,279.0,6595.0,3224.0,1141.0,529.0
1628368,De'Aaron Fox,2017,5,1,5,9.3065988918949,5.6070193539629205,3.69957953793198,3227100.0,2.8838892169114374e-06,2.883889216911437,5.0,322.0,10325.0,6148.0,1138.0,2005.0
1628371,Jonathan Isaac,2017,6,1,6,0.720249436993512,3.284608943102659,-2.564359506109147,2931000.0,2.4573505185722e-07,0.24573505185722003,5.0,205.0,4550.0,1717.0,1045.0,182.0
1628374,Lauri Markkanen,2017,7,1,7,5.137416006588545,5.411582922276298,-0.2741669156877533,2675700.0,1.9200269113086462e-06,1.9200269113086463,5.0,282.0,8389.0,4339.0,1904.0,354.0
1628373,Frank Ntilikina,2017,8,1,8,1.329466632320215,2.4915856085804453,-1.1621189762602304,2451200.0,5.423737892951268e-07,0.5423737892951268,5.0,269.0,4804.0,1395.0,495.0,631.0
1628372,Dennis Smith Jr.,2017,9,1,9,0.7261237005214891,3.986208314329898,-3.260084613808409,2253300.0,3.222490127907909e-07,0.3222490127907909,3.0,156.0,4094.0,1957.0,493.0,708.0
1628380,Zach Collins,2017,10,1,10,1.6707551499108133,2.9660976465445814,-1.295342496633768,2140500.0,7.805443353939796e-07,0.7805443353939796,5.0,245.0,4634.0,1830.0,1169.0,380.0
1628370,Malik Monk,2017,11,1,11,3.2401699383530493,2.0688635307930068,1.1713064075600426,2033500.0,1.5933955929938773e-06,1.5933955929938772,5.0,309.0,6297.0,3176.0,717.0,627.0
1628379,Luke Kennard,2017,12,1,12,3.3288672507849393,3.095875325808867,0.23299192497607235,1931900.0,1.723105363002712e-06,1.723105363002712,5.0,297.0,6973.0,2966.0,847.0,603.0
1628378,Donovan Mitchell,2017,13,1,13,10.35572271376805,2.3902527145615435,7.965469999206506,1835200.0,5.642830598173523e-06,5.642830598173523,5.0,345.0,11637.0,8234.0,1433.0,1542.0
1628389,Bam Adebayo,2017,14,1,14,8.988607454419975,1.6235892221864359,7.36501823223354,1743500.0,5.155496102334371e-06,5.155496102334371,5.0,343.0,9666.0,4617.0,2850.0,1189.0
1628382,Justin Jackson,2017,15,1,15,-0.02174352284477854,1.3619425294075354,-1.383686052252314,1656200.0,-1.3128561070389168e-08,-0.013128561070389167,3.0,214.0,4164.0,1396.0,553.0,222.0
1628383,Justin Patton,2017,16,1,16,-4.238610006416433,0.1436090356304043,-4.382219042046837,1573500.0,-2.693746429244635e-06,-2.693746429244635,4.0,22.0,296.0,86.0,60.0,19.0
1628391,D.J. Wilson,2017,17,1,17,-2.188543799879452,1.632304885072192,-3.820848684951644,1494800.0,-1.4641047630983758e-06,-1.464104763098376,4.0,130.0,1644.0,574.0,411.0,100.0
1628388,T.J. Leaf,2017,18,1,18,-2.5009483767776843,1.2957977938639158,-3.7967461706416,1420100.0,-1.761107229616002e-06,-1.761107229616002,4.0,146.0,1238.0,477.0,283.0,43.0
1628381,John Collins,2017,19,1,19,6.396405798354986,1.7169155203806519,4.679490277974335,1356100.0,4.716765576546705e-06,4.716765576546704,5.0,293.0,8487.0,4837.0,2441.0,455.0
1628385,Harry Giles III,2017,20,1,20,-1.527062720345346,0.42858825668858747,-1.9556509770339334,1301900.0,-1.1729493204895505e-06,-1.1729493204895505,4.0,149.0,1854.0,834.0,547.0,174.0
1628390,Terrance Ferguson,2017,21,1,21,-0.916985041828847,2.1949037398820344,-3.1118887817108813,1249800.0,-7.337054263312906e-07,-0.7337054263312907,4.0,204.0,4000.0,924.0,263.0,144.0
1628386,Jarrett Allen,2017,22,1,22,4.355472198600877,0.1850630339177511,4.170409164683126,1199900.0,3.6298626540552355e-06,3.6298626540552354,4.0,273.0,6933.0,2907.0,2237.0,355.0
1628384,OG Anunoby,2017,23,1,23,3.8870604599087946,0.8341716057807225,3.052888854128072,1151900.0,3.374477350385272e-06,3.374477350385272,5.0,301.0,8060.0,3144.0,1246.0,429.0
1628399,Tyler Lydon,2017,24,1,24,-4.372982085316776,0.4861859308351865,-4.859168016151963,1105800.0,-3.9545868016972115e-06,-3.9545868016972117,2.0,26.0,96.0,23.0,18.0,6.0
1628394,Anžejs Pasečņiks,2017,25,1,25,-4.05636851278456,-0.40273951461954993,-3.6536289981650096,1061600.0,-3.820995207973398e-06,-3.820995207973398,2.0,28.0,443.0,156.0,108.0,19.0
1628403,Caleb Swanigan,2017,26,1,26,-3.849414889912661,0.8767131306301804,-4.726128020542841,1026300.0,-3.7507696481658975e-06,-3.7507696481658974,3.0,55.0,390.0,109.0,125.0,27.0
1628398,Kyle Kuzma,2017,27,1,27,7.7451703465003,1.417854825387009,6.327315521113292,996700.0,7.770814032808568e-06,7.770814032808568,5.0,342.0,10399.0,5336.0,2116.0,759.0
1628396,Tony Bradley,2017,28,1,28,-2.7456891667270718,0.4260862663827283,-3.1717754331098,990700.0,-2.7714637798799555e-06,-2.7714637798799555,4.0,92.0,1125.0,501.0,428.0,45.0
1628401,Derrick White,2017,29,1,29,3.063997983565084,-0.31484615659863735,3.3788441401637215,983400.0,3.1157189175971976e-06,3.1157189175971975,5.0,237.0,6094.0,2741.0,776.0,914.0
1628404,Josh Hart,2017,30,1,30,4.137326553002688,0.8805305586342472,3.256795994368441,976300.0,4.237761500566104e-06,4.237761500566104,5.0,283.0,7655.0,2659.0,1631.0,558.0
1628402,Frank Jackson,2017,31,2,1,-0.07963908627858199,-1.0732534758621908,0.9936143895836088,,,,5.0,214.0,3873.0,1816.0,392.0,222.0
1628432,Davon Reed,2017,32,2,2,-3.2171368528887125,-1.965802482302751,-1.2513343705859616,,,,4.0,87.0,984.0,292.0,157.0,73.0
1628411,Wes Iwundu,2017,33,2,3,-0.6849869364569887,-1.1083681444846332,0.42338120802764445,,,,4.0,200.0,3457.0,918.0,498.0,198.0
1628412,Frank Mason III,2017,34,2,4,-2.2505662798634365,-1.1712751083287867,-1.0792911715346498,,,,4.0,103.0,1616.0,695.0,204.0,272.0
1628397,Ivan Rabb,2017,35,2,5,-2.776075354389909,-1.534077619330717,-1.241997735059192,,,,2.0,85.0,1237.0,485.0,364.0,86.0
1628413,Jonah Bolden,2017,36,2,6,-3.657368682697774,-1.240312107356127,-2.417056575341647,,,,2.0,51.0,686.0,217.0,174.0,40.0
1628400,Semi Ojeleye,2017,37,2,7,0.008109795516148266,-0.9647556256991736,0.9728654212153218,,,,5.0,274.0,4013.0,934.0,597.0,122.0
1628395,Jordan Bell,2017,38,2,8,-1.6781302252732966,-1.223030394343856,-0.4550998309294405,,,,3.0,154.0,1853.0,578.0,472.0,194.0
1628393,Jawun Evans,2017,39,2,9,-3.523442896302798,-1.9876302770414147,-1.5358126192613832,,,,2.0,56.0,842.0,237.0,96.0,110.0
1628407,Dwayne Bacon,2017,40,2,10,-0.06268396854475017,-1.7174084704503874,1.6547245019056371,,,,4.0,207.0,4012.0,1503.0,537.0,230.0
1628416,Tyler Dorsey,2017,41,2,11,-2.422944849773751,-1.3122861572815279,-1.1106586924922233,,,,3.0,107.0,1680.0,710.0,245.0,135.0
1628418,Thomas Bryant,2017,42,2,12,0.14769208671594294,-1.6659636172687429,1.813655703984686,,,,5.0,170.0,3425.0,1733.0,971.0,219.0
1628392,Isaiah Hartenstein,2017,43,2,13,-2.8347127594508374,-2.4236821005068823,-0.4110306589439552,,,,3.0,97.0,1046.0,396.0,318.0,88.0
1628422,Damyean Dotson,2017,44,2,14,0.2587479037952013,-3.0261837406478937,3.284931644443095,,,,5.0,213.0,4242.0,1594.0,532.0,315.0
1628415,Dillon Brooks,2017,45,2,15,3.7025648242459916,-1.7843466646131085,5.4869114888591,,,,5.0,272.0,7674.0,3955.0,829.0,546.0
1628425,Sterling Brown,2017,46,2,16,0.9593907768320755,-2.049415723669684,3.0088065005017595,,,,5.0,264.0,4434.0,1431.0,883.0,266.0
1628387,Ike Anigbogu,2017,47,2,17,-4.5040573564362205,-2.485888414134478,-2.0181689423017426,,,,2.0,14.0,36.0,13.0,12.0,1.0
1628414,Sindarius Thornwell,2017,48,2,18,-2.416199416149195,-2.712561145630282,0.2963617294810872,,,,4.0,146.0,1648.0,384.0,201.0,107.0
1628427,Vlatko Čančar,2017,49,2,19,-2.3215816624346646,-1.9314093933621017,-0.39017226907256286,,,,5.0,143.0,1527.0,485.0,251.0,123.0
1628406,Mathias Lessort,2017,50,2,20,-4.645271505810585,-3.311162269425915,-1.3341092363846698,,,,0.0,0.0,0.0,0.0,0.0,0.0
1628420,Monté Morris,2017,51,2,21,3.8657256822345083,-3.5891324097242014,7.45485809195871,,,,5.0,280.0,7067.0,2947.0,655.0,1042.0
1628410,Edmond Sumner,2017,52,2,22,-1.6108803073465763,-2.717694488270481,1.106814180923905,,,,5.0,161.0,2256.0,997.0,244.0,182.0
1628443,Kadeem Allen,2017,53,2,23,-3.667998346786005,-4.123214738704586,0.4552163919185812,,,,3.0,47.0,640.0,258.0,71.0,109.0
1628409,Alec Peters,2017,54,2,24,-4.318036932750232,-4.148061939204408,-0.16997499354582413,,,,1.0,20.0,225.0,82.0,37.0,12.0
1628430,Nigel Williams-Goss,2017,55,2,25,-4.528041537338717,-2.78973278702939,-1.7383087503093266,,,,1.0,10.0,50.0,14.0,6.0,6.0
1628444,Jabari Bird,2017,56,2,26,-4.454258210956149,-3.7586155462502324,-0.6956426647059164,,,,1.0,13.0,115.0,39.0,19.0,8.0
1628426,Sasha Vezenkov,2017,57,2,27,-3.9096459578902722,-4.315209641304214,0.40556368341394133,,,,1.0,42.0,511.0,225.0,96.0,19.0
1628445,Ognjen Jaramaz,2017,58,2,28,-4.645271505810585,-3.8687780900768662,-0.7764934157337184,,,,0.0,0.0,0.0,0.0,0.0,0.0
1628417,Jaron Blossomgame,2017,59,2,29,-4.112190632355843,-4.543081258867477,0.43089062651163346,,,,1.0,27.0,439.0,114.0,98.0,13.0
1628446,Alpha Kaba,2017,60,2,30,-4.645271505810585,-3.3328690349645442,-1.3124024708460404,,,,0.0,0.0,0.0,0.0,0.0,0.0
1629028,Deandre Ayton,2018,1,1,1,7.772650388867034,8.481838049306718,-0.7091876604396843,5855200.0,1.3274782055040022e-06,1.3274782055040022,5.0,303.0,9282.0,5046.0,3152.0,495.0
1628963,Marvin Bagley III,2018,2,1,2,-0.0893583449356643,4.571503588611435,-4.6608619335471,5238800.0,-1.7057025451566065e-08,-0.017057025451566066,4.0,136.0,3504.0,1978.0,1009.0,134.0
1629029,Luka Dončić,2018,3,1,3,14.599362243578753,7.207031910243829,7.3923303333349235,4704500.0,3.1032760641043155e-06,3.1032760641043153,5.0,330.0,11319.0,9100.0,2825.0,2631.0
1628991,Jaren Jackson Jr.,2018,4,1,4,4.115733195828562,5.498720180722668,-1.3829869848941065,4241700.0,9.70302754987048e-07,0.970302754987048,5.0,267.0,7309.0,4391.0,1476.0,300.0
1629027,Trae Young,2018,5,1,5,14.288165536186838,5.6070193539629205,8.681146182223918,3841000.0,3.7199077157476797e-06,3.71990771574768,5.0,353.0,11941.0,8990.0,1302.0,3285.0
1628964,Mo Bamba,2018,6,1,6,2.214392898337111,3.284608943102659,-1.070216044765548,3488600.0,6.347511604474892e-07,0.6347511604474892,5.0,266.0,4874.0,2037.0,1556.0,243.0
1628976,Wendell Carter Jr.,2018,7,1,7,0.16916687462249935,5.411582922276298,-5.242416047653799,3184700.0,5.311862172967606e-08,0.05311862172967606,3.0,141.0,3741.0,1545.0,1155.0,233.0
1629012,Collin Sexton,2018,8,1,8,4.959225699240726,2.4915856085804453,2.4676400906602804,2917600.0,1.6997620301757355e-06,1.6997620301757355,5.0,266.0,8324.0,5041.0,768.0,858.0
1628995,Kevin Knox II,2018,9,1,9,-0.14925874369156625,3.986208314329898,-4.135467058021464,2681900.0,-5.565410481060675e-08,-0.05565410481060675,4.0,199.0,3900.0,1591.0,602.0,169.0
1628969,Mikal Bridges,2018,10,1,10,7.121778266820687,2.9660976465445814,4.155680620276106,2547700.0,2.7953755413983935e-06,2.7953755413983936,5.0,365.0,11701.0,4448.0,1455.0,840.0
1628983,Shai Gilgeous-Alexander,2018,11,1,11,8.529658328297081,2.0688635307930068,6.460794797504075,2420400.0,3.5240697109143453e-06,3.524069710914345,5.0,311.0,10140.0,6556.0,1417.0,1411.0
1628970,Miles Bridges,2018,12,1,12,8.353898098340192,3.095875325808867,5.258022772531325,2299400.0,3.633077367287202e-06,3.633077367287202,5.0,360.0,11042.0,5342.0,2146.0,887.0
1629010,Jerome Robinson,2018,13,1,13,-2.5548441206854133,2.3902527145615435,-4.945096835246957,2184400.0,-1.169586211630385e-06,-1.169586211630385,3.0,113.0,1605.0,514.0,208.0,131.0
1629008,Michael Porter Jr.,2018,14,1,14,4.342083813685158,1.6235892221864359,2.718494591498722,2075300.0,2.092268016038721e-06,2.0922680160387213,5.0,268.0,7443.0,4199.0,1669.0,320.0
1628972,Troy Brown Jr.,2018,15,1,15,-0.6795247962520221,1.3619425294075354,-2.0414673256595575,1971300.0,-3.447089718723797e-07,-0.3447089718723797,3.0,155.0,3035.0,1125.0,633.0,287.0
1629015,Zhaire Smith,2018,16,1,16,-4.439095584507605,0.1436090356304043,-4.582704620138009,1872900.0,-2.3701722379772572e-06,-2.370172237977257,2.0,13.0,143.0,48.0,15.0,12.0
1628978,Donte DiVincenzo,2018,17,1,17,0.8910722352310148,1.632304885072192,-0.7412326498411772,1779200.0,5.008274703411729e-07,0.5008274703411728,4.0,184.0,4411.0,1687.0,873.0,477.0
1629022,Lonnie Walker IV,2018,18,1,18,1.7721284337405125,1.2957977938639158,0.47633063987659674,1690300.0,1.0484105979651614e-06,1.0484105979651615,5.0,264.0,5537.0,2606.0,601.0,394.0
1628989,Kevin Huerter,2018,19,1,19,6.74631212601455,1.7169155203806519,5.029396605633899,1614100.0,4.179612245842606e-06,4.179612245842606,5.0,349.0,10326.0,4265.0,1209.0,1092.0
1629006,Josh Okogie,2018,20,1,20,2.5475388820815135,0.42858825668858747,2.118950625392926,1549500.0,1.6441038283843261e-06,1.6441038283843261,5.0,316.0,6368.0,2081.0,963.0,383.0
1628960,Grayson Allen,2018,21,1,21,2.1808617174433085,2.1949037398820344,-0.014042022438725876,1487500.0,1.466125524331636e-06,1.466125524331636,5.0,264.0,6171.0,2556.0,727.0,448.0
1628990,Chandler Hutchison,2018,22,1,22,-2.5182489474891225,0.1850630339177511,-2.703311981406874,1428100.0,-1.7633561707787428e-06,-1.7633561707787428,3.0,97.0,1768.0,554.0,371.0,77.0
1628988,Aaron Holiday,2018,23,1,23,0.23674517676667944,0.8341716057807225,-0.597426429014043,1371000.0,1.7268065409677568e-07,0.1726806540967757,4.0,204.0,3797.0,1545.0,367.0,510.0
